gene,H2O_30m_A,H2O_30m_B,H2O_30m_C,PNA79_30m_A,PNA79_30m_B,PNA79_30m_C,PNAscr_30m_A,PNAscr_30m_B,PNAscr_30m_C,H2O_16h_A,H2O_16h_B,H2O_16h_C,PNA79_16h_A,PNA79_16h_B,PNA79_16h_C,PNAscr_16h_A,PNAscr_16h_B,PNAscr_16h_C
cds-C4N14_07000,196,267,242,103,296,175,219,160,162,846,667,927,952,800,556,433,458,451
cds-C4N14_07005,92,168,117,76,211,102,158,104,112,375,291,359,698,528,342,240,235,208
cds-C4N14_07010,104,191,138,104,186,107,184,112,92,783,782,911,837,768,466,373,344,341
cds-C4N14_07015,94,123,110,93,151,100,136,87,142,642,520,678,609,702,415,220,273,224
cds-C4N14_07020,49,42,40,24,65,37,55,19,28,452,331,407,338,406,276,154,136,124
cds-C4N14_07025,300,205,347,892,745,831,1416,782,988,361,329,380,336,332,233,355,282,476
cds-C4N14_07030,81,139,101,66,156,92,160,62,96,608,412,575,649,551,398,234,200,254
cds-C4N14_07035,186,241,202,160,266,153,241,145,143,324,416,490,554,643,434,350,342,304
cds-C4N14_07040,513,507,402,296,587,316,491,334,402,2146,1570,2061,3104,3016,1934,1177,1330,1097
cds-C4N14_07045,16791,19965,14427,8565,22237,12150,15475,10371,11402,14048,11434,16561,24831,32191,19186,16784,18159,17755
cds-C4N14_07050,130,196,122,92,209,141,202,109,129,160,150,159,137,267,150,131,138,151
cds-C4N14_07055,699,828,904,1726,1595,1534,2343,1299,1738,675,689,953,862,1016,538,1011,1028,1298
cds-C4N14_07065,247,253,210,133,304,157,207,134,160,2497,1744,2084,1340,1235,699,855,805,769
cds-C4N14_07070,956,1115,883,511,1310,606,1016,653,673,3531,2462,3037,1998,2681,1600,1239,1383,1208
cds-C4N14_07075,340,383,308,184,416,221,366,231,251,948,768,915,329,453,262,620,585,513
cds-C4N14_07080,380,610,439,302,592,288,458,278,294,250,297,368,267,525,316,338,249,286
cds-C4N14_07085,77,101,56,49,109,44,89,54,36,389,390,451,219,264,190,232,228,155
cds-C4N14_07090,96,147,128,68,164,100,93,77,107,273,248,344,324,310,180,212,211,208
cds-C4N14_07095,209,222,225,219,267,176,285,135,221,518,421,619,443,532,327,397,376,368
cds-C4N14_07100,68,104,103,92,104,95,126,52,87,359,299,398,287,266,170,161,176,167
cds-C4N14_07105,60,57,72,71,68,56,111,56,68,288,279,319,78,130,101,101,114,65
cds-C4N14_07110,118,167,174,118,193,110,219,94,162,1040,761,992,870,909,544,451,468,381
cds-C4N14_07115,46,94,95,56,120,81,86,70,77,406,283,379,588,589,362,199,260,248
cds-C4N14_07120,4343,5860,5363,3716,6882,4862,6666,3587,6100,2949,3079,4428,7115,6483,3477,4479,4841,6421
cds-C4N14_07125,23,29,20,5,24,9,21,12,14,98,51,70,34,31,19,24,20,16
cds-C4N14_07130,39,51,34,28,70,40,49,24,30,163,73,111,109,101,45,86,65,64
cds-C4N14_07135,161,186,160,158,215,138,240,140,158,218,143,152,147,210,108,101,124,94
cds-C4N14_07140,140,280,184,121,288,135,183,148,150,103,89,156,83,136,77,97,114,134
cds-C4N14_07145,605,1000,959,522,1034,672,949,529,866,269,322,472,561,526,462,487,633,620
cds-C4N14_07150,8142,10945,8156,6285,12690,6784,11445,6115,7648,12178,9714,12638,13329,17872,9991,9329,9162,9156
cds-C4N14_07155,611,796,695,597,870,586,921,538,704,2331,1827,2416,1136,1426,802,1420,1420,1409
cds-C4N14_07160,464,550,580,501,733,499,803,471,550,4950,3986,4932,3814,3598,2198,2427,2508,2370
cds-C4N14_07165,45,94,66,86,114,96,125,77,78,225,232,304,169,185,125,114,117,115
cds-C4N14_07170,619,858,565,290,839,313,525,411,390,718,770,965,860,1329,759,604,660,705
cds-C4N14_07175,457,578,403,245,639,310,470,305,264,1926,1850,2373,1740,1575,1096,964,1067,988
cds-C4N14_07180,435,384,449,619,474,515,859,469,590,467,389,393,197,249,154,317,310,274
cds-C4N14_07185,83,77,67,39,102,61,110,56,73,581,403,538,153,143,104,177,190,163
cds-C4N14_07190,484,643,536,307,668,326,510,331,389,1329,1115,1498,1309,1622,950,1005,1037,969
cds-C4N14_07195,1604,2432,1839,1156,2764,1558,2125,1431,1604,2272,1804,2496,4023,4489,2248,2298,2037,2368
cds-C4N14_07200,538,679,550,674,835,709,1026,540,758,506,541,655,687,982,587,590,599,641
cds-C4N14_07205,78,121,95,44,101,51,88,69,73,247,313,373,160,247,152,164,148,166
cds-C4N14_07210,295,444,436,632,565,516,853,473,610,998,692,975,705,752,479,520,493,544
cds-C4N14_07215,228,411,241,180,413,181,373,220,180,359,350,466,394,493,246,254,281,287
cds-C4N14_07220,256,313,260,161,349,206,286,159,209,810,640,912,898,883,460,562,516,500
cds-C4N14_07225,120,136,111,158,162,158,207,124,144,5709,2407,2839,190,213,101,448,345,271
cds-C4N14_07230,13,17,13,15,20,19,24,19,31,1463,543,621,37,32,30,71,60,38
cds-C4N14_07235,17,13,11,11,22,17,15,9,9,1961,785,956,44,53,34,81,62,66
cds-C4N14_07240,31,40,35,31,34,35,43,23,35,3489,1293,1572,56,67,37,142,147,98
cds-C4N14_07245,8,23,19,14,24,8,20,19,16,2068,745,876,31,45,25,115,86,56
cds-C4N14_07250,4,2,8,7,6,23,11,9,5,964,334,441,11,20,11,29,34,32
cds-C4N14_07255,18,19,12,18,23,15,10,7,13,1032,402,528,36,41,30,54,51,35
cds-C4N14_07260,27,28,16,26,34,31,36,20,25,1070,482,589,25,64,38,68,67,42
cds-C4N14_07265,44,28,38,36,61,35,44,35,44,1978,778,928,97,97,56,124,121,105
cds-C4N14_07270,167,316,253,133,354,173,291,163,217,1599,808,1008,196,334,183,316,262,245
cds-C4N14_07275,869,1163,995,763,1351,768,1270,694,1179,810,1004,1225,527,593,455,771,785,889
cds-C4N14_07280,229,437,357,261,530,302,395,263,353,298,257,378,467,467,252,357,381,382
cds-C4N14_07285,80,161,140,95,170,119,156,112,153,221,169,219,160,145,78,147,106,116
cds-C4N14_07290,70,67,55,45,83,45,83,42,50,291,210,255,284,303,179,125,139,154
cds-C4N14_07295,38,34,30,29,56,26,39,25,18,157,112,156,89,123,63,56,63,77
cds-C4N14_07300,64,49,71,51,89,43,96,51,75,205,141,214,97,106,79,87,91,65
cds-C4N14_07305,21,12,16,11,11,10,16,6,10,119,82,90,79,87,56,38,41,35
cds-C4N14_07310,30,30,34,53,58,46,87,35,55,179,119,169,111,114,65,49,55,47
cds-C4N14_07315,158,168,184,337,232,282,398,252,272,326,202,298,146,172,118,133,172,145
cds-C4N14_07320,20,22,16,38,42,20,38,22,13,216,158,195,75,86,64,59,60,59
cds-C4N14_07325,37,42,50,24,37,21,40,12,27,285,214,243,126,156,83,98,65,72
cds-C4N14_07330,9,10,16,10,15,20,16,10,7,86,85,117,24,39,39,19,24,25
cds-C4N14_07335,107,92,107,203,153,167,331,158,213,128,90,124,75,73,51,100,89,83
cds-C4N14_07340,65,103,84,60,105,78,110,51,74,363,238,315,208,341,172,102,118,125
cds-C4N14_07345,12,15,20,18,16,15,21,9,16,83,86,112,56,73,51,30,35,40
cds-C4N14_07350,30,21,21,15,28,37,55,24,26,211,160,221,65,104,75,55,64,42
cds-C4N14_07355,7,12,18,11,17,19,16,10,10,155,157,180,74,75,64,35,40,33
cds-C4N14_07360,5,13,17,3,12,12,9,3,5,49,36,63,15,22,27,5,13,12
cds-C4N14_07365,8,12,7,13,14,29,24,17,9,141,79,120,19,43,26,28,23,40
cds-C4N14_07370,8,16,21,17,26,17,34,14,22,174,134,176,46,73,40,29,37,60
cds-C4N14_07375,14,18,12,23,17,12,14,11,13,92,62,106,34,72,36,27,39,17
cds-C4N14_07380,37,40,32,33,54,39,47,21,35,210,155,207,77,136,86,59,104,56
cds-C4N14_07385,2,7,5,2,4,3,4,1,1,67,26,48,23,56,19,14,10,19
cds-C4N14_07390,7,15,8,15,22,43,17,12,13,77,57,96,43,55,40,24,15,30
cds-C4N14_07395,42,78,75,52,84,50,86,63,50,375,263,344,179,233,131,105,114,85
cds-C4N14_07400,7,20,14,21,17,13,32,15,18,116,110,135,66,83,44,62,43,44
cds-C4N14_07405,42,46,39,42,41,69,63,30,29,145,125,168,78,103,64,60,53,64
cds-C4N14_07410,219,225,239,307,284,290,413,239,227,299,245,346,355,385,281,203,216,218
cds-C4N14_07415,114,177,120,91,205,111,174,110,100,125,100,140,414,630,343,190,224,172
cds-C4N14_07420,380,373,426,896,597,757,1074,550,861,682,642,765,423,499,292,532,576,568
cds-C4N14_07425,72,108,90,70,112,85,104,68,118,121,108,154,125,166,90,112,105,111
cds-C4N14_07430,99,119,93,176,191,154,261,140,187,10,34,38,19,46,15,79,88,55
cds-C4N14_07440,104,172,125,125,244,160,160,120,141,170,192,242,528,837,439,244,294,312
cds-C4N14_07445,555,555,703,2068,1698,1721,2937,1639,1996,253,324,292,607,657,455,908,849,1119
cds-C4N14_07450,559,859,737,474,893,612,683,409,728,173,171,188,60,90,62,108,102,161
cds-C4N14_07455,779,964,873,597,1159,701,929,584,725,559,496,641,427,512,280,407,404,447
cds-C4N14_07460,197,255,191,122,259,170,226,125,142,116,97,166,125,179,86,114,109,127
cds-C4N14_07465,98,146,125,46,135,84,152,83,126,168,153,234,114,89,97,171,168,150
cds-C4N14_07470,41,24,49,53,46,38,94,28,28,135,122,146,91,128,70,81,87,92
cds-C4N14_07475,19,24,45,44,34,43,72,32,46,48,48,50,60,78,56,41,49,33
cds-C4N14_07480,25,29,24,28,37,35,50,18,24,101,80,90,114,99,60,77,57,70
cds-C4N14_07485,66,69,54,61,55,79,76,49,81,67,85,99,69,91,48,54,62,64
cds-C4N14_07490,40,38,46,21,76,19,58,36,28,127,98,139,112,105,55,88,77,69
cds-C4N14_07495,18,33,18,14,36,23,45,26,27,60,61,59,37,39,47,20,41,18
cds-C4N14_07500,135,195,130,73,216,92,173,133,165,256,241,292,222,292,213,226,223,256
cds-C4N14_07505,347,584,399,221,561,262,469,265,305,358,367,454,347,674,396,300,316,321
cds-C4N14_07510,136,147,117,111,222,128,152,107,118,439,381,448,231,289,180,251,240,241
cds-C4N14_07515,60,76,72,55,100,74,102,72,58,125,125,185,84,89,53,93,78,105
cds-C4N14_07520,69,135,114,80,113,70,97,62,77,218,160,260,188,166,111,168,208,169
cds-C4N14_07525,22,34,36,23,42,20,28,24,25,179,121,182,112,127,84,75,85,69
cds-C4N14_07530,30,29,15,14,34,9,29,13,7,111,106,155,95,113,75,68,65,40
cds-C4N14_07535,44,29,24,30,53,28,61,32,28,142,145,168,93,128,82,83,98,77
cds-C4N14_07540,168,194,157,86,258,140,154,133,159,307,234,367,292,270,176,229,278,258
cds-C4N14_07545,215,446,272,156,438,154,295,182,155,452,388,476,593,879,472,428,428,347
cds-C4N14_07550,123,181,145,78,221,103,146,112,134,269,245,342,176,238,161,178,201,211
cds-C4N14_07555,705,1147,892,582,1239,792,1088,573,983,828,860,1121,1236,1306,752,919,1111,1113
cds-C4N14_07560,120,167,141,152,208,147,222,132,171,305,231,346,147,139,89,175,172,157
cds-C4N14_07565,31,31,23,31,62,20,36,27,17,80,59,101,37,39,32,48,43,37
cds-C4N14_07570,269,252,302,397,363,323,568,302,312,129,149,178,69,75,72,185,162,199
cds-C4N14_07575,184,322,231,149,330,141,268,139,160,376,349,444,583,642,404,321,342,326
cds-C4N14_07580,161,274,227,97,255,124,209,133,131,242,194,285,221,299,209,216,165,194
cds-C4N14_07585,195,224,288,486,365,376,550,295,296,93,150,136,50,63,61,135,102,157
cds-C4N14_07590,230,254,193,95,241,157,198,135,153,1445,1158,1421,804,892,602,480,474,478
cds-C4N14_07595,201,194,170,119,303,142,219,178,153,1159,924,1133,516,551,398,346,337,293
cds-C4N14_07600,1227,1211,1370,2183,2056,1726,2777,1618,1848,1108,1447,1577,1033,1266,903,1101,1060,1095
cds-C4N14_07605,232,306,285,154,371,248,332,217,257,748,586,773,789,734,458,499,471,440
cds-C4N14_07610,292,615,538,371,670,470,621,399,641,1033,904,1199,911,819,609,629,596,749
cds-C4N14_07615,202,190,289,347,416,308,503,278,391,261,323,335,253,245,150,228,173,218
cds-C4N14_07620,62,77,68,30,87,32,51,43,27,764,486,656,478,587,319,222,270,207
cds-C4N14_07625,31,34,34,23,46,27,27,22,26,153,158,208,103,174,88,63,65,83
cds-C4N14_07630,88,166,114,103,204,112,189,115,114,566,446,617,284,330,240,170,209,170
cds-C4N14_07635,83,148,111,56,125,74,92,71,82,201,210,287,93,135,105,113,121,116
cds-C4N14_07640,116,205,136,97,214,111,148,127,124,738,586,752,692,848,489,317,347,304
cds-C4N14_07645,363,501,393,221,475,283,508,217,312,275,311,412,359,745,408,328,348,293
cds-C4N14_07650,286,460,418,346,572,374,594,355,445,524,471,628,707,1007,634,437,441,443
cds-C4N14_07655,88,129,107,53,119,83,113,76,127,543,375,458,261,308,216,157,187,146
cds-C4N14_07660,4,16,13,10,33,6,7,10,17,148,86,117,72,105,62,37,45,24
cds-C4N14_07665,42,41,30,37,50,36,22,20,37,274,188,261,175,260,113,109,107,95
cds-C4N14_07670,94,115,107,84,126,85,118,64,108,223,229,266,173,218,110,121,125,150
cds-C4N14_07675,44,72,30,23,73,42,76,53,25,133,133,120,57,97,66,53,37,49
cds-C4N14_07680,33,47,32,25,46,24,45,32,35,22,55,42,8,11,6,26,6,19
cds-C4N14_07685,331,529,472,423,663,498,766,486,626,333,455,530,215,292,174,434,424,448
cds-C4N14_07690,32,42,35,56,55,44,69,45,41,51,44,57,55,56,21,71,51,52
cds-C4N14_07695,114,134,114,59,126,63,115,70,79,505,433,592,385,348,225,283,342,301
cds-C4N14_07700,161,202,164,94,269,95,168,112,96,394,284,388,301,375,238,244,298,255
cds-C4N14_07705,723,1232,915,514,1228,624,878,612,644,427,393,558,388,487,358,379,425,470
cds-C4N14_07710,179,137,100,77,210,95,124,75,90,471,356,537,237,244,159,218,208,179
cds-C4N14_07715,346,471,364,208,538,327,359,266,346,504,387,581,411,438,276,311,368,419
cds-C4N14_07720,70,90,85,66,112,78,85,38,63,320,246,314,169,221,150,155,175,163
cds-C4N14_07725,33,37,29,19,43,30,29,19,31,80,51,98,45,81,60,59,23,50
cds-C4N14_07730,202,228,206,96,293,160,233,154,193,368,438,636,1461,1579,958,641,791,783
cds-C4N14_07735,412,379,342,347,522,325,534,298,448,887,754,1022,1509,1829,982,793,739,795
cds-C4N14_07740,205,204,146,98,251,123,190,140,144,522,497,648,845,1202,814,397,456,480
cds-C4N14_07745,145,238,203,172,276,149,278,121,174,306,290,380,651,813,480,399,425,453
cds-C4N14_07750,19,15,21,30,29,28,49,31,34,64,65,80,72,88,72,57,54,58
cds-C4N14_07755,22,23,25,25,44,54,55,33,32,146,124,144,162,216,115,105,97,98
cds-C4N14_07760,53,57,60,56,76,60,87,49,77,31,84,81,52,107,70,75,101,111
cds-C4N14_07765,8,9,9,5,28,10,10,6,16,10,13,9,12,7,3,6,21,12
cds-C4N14_07770,59,44,50,79,91,64,129,53,65,19,18,24,14,38,10,24,22,33
cds-C4N14_07775,25,37,35,58,34,35,54,30,50,8,23,9,6,18,6,18,15,20
cds-C4N14_07780,228,290,285,226,371,213,351,256,247,476,405,504,486,481,319,400,448,387
cds-C4N14_07785,220,208,231,179,294,165,273,118,231,581,494,606,549,590,335,370,345,349
cds-C4N14_07790,344,384,397,388,511,394,645,371,489,735,700,829,458,565,451,473,424,470
cds-C4N14_07795,558,614,407,268,767,397,597,327,401,347,272,470,217,349,246,282,305,281
cds-C4N14_07800,40,65,36,25,30,21,46,25,38,148,162,215,82,88,82,74,78,65
cds-C4N14_07805,59,77,50,56,97,57,69,60,46,404,324,457,206,248,176,173,169,156
cds-C4N14_07810,173,350,263,154,306,174,282,153,199,431,317,366,394,558,326,242,274,268
cds-C4N14_07815,191,239,246,339,351,250,482,243,330,374,369,508,308,306,209,257,236,314
cds-C4N14_07820,118,161,125,92,186,107,157,119,135,594,437,654,555,587,352,257,329,291
cds-C4N14_07825,74,73,77,105,70,115,139,59,176,18,74,73,12,18,16,55,70,80
cds-C4N14_07830,31,40,44,30,31,28,28,14,25,304,253,361,220,262,173,118,113,101
cds-C4N14_07835,453,557,512,261,639,297,323,179,227,798,570,732,468,538,336,287,351,271
cds-C4N14_07840,577,659,590,504,772,468,768,436,482,1546,1171,1674,1180,1392,814,637,675,640
cds-C4N14_07845,140,276,203,104,236,123,216,97,187,742,571,815,465,582,324,295,365,371
cds-C4N14_07850,1115,1637,1463,1182,1878,1221,1780,983,1225,1004,937,1228,1331,1809,1091,1015,952,1148
cds-C4N14_07865,5,10,7,7,9,4,14,2,12,8,7,6,4,9,12,12,7,13
cds-C4N14_07870,41,32,32,36,39,59,58,27,52,18,34,45,51,52,27,43,50,60
cds-C4N14_07880,45,62,78,70,117,72,94,57,78,24,28,43,48,61,29,41,58,52
cds-C4N14_07885,339,745,693,395,846,567,813,498,893,1339,977,1327,684,644,399,699,798,645
cds-C4N14_07890,204,210,242,184,270,178,303,169,237,2980,1528,1937,820,932,593,600,588,507
cds-C4N14_07895,210,248,230,258,309,274,429,219,335,1979,1148,1433,704,737,433,415,396,386
cds-C4N14_07900,100,97,118,94,113,95,156,86,93,1279,710,904,495,636,396,285,330,260
cds-C4N14_07905,75,95,79,110,131,78,135,69,86,761,525,744,260,281,181,258,225,214
cds-C4N14_07910,428,798,661,380,848,429,679,405,512,2205,1580,1856,996,1414,757,720,634,695
cds-C4N14_07915,146,184,147,100,219,98,168,99,104,370,346,427,730,887,456,227,211,218
cds-C4N14_07920,101,170,121,76,188,79,137,83,82,486,355,492,472,488,367,178,149,173
cds-C4N14_07925,87,165,118,50,182,101,132,67,122,776,537,758,778,693,424,308,267,328
cds-C4N14_07930,165,225,187,123,261,150,222,124,160,1474,1076,1435,1547,1463,837,546,502,423
cds-C4N14_07935,25,57,57,25,88,44,62,30,65,791,676,1006,1205,1092,849,377,403,327
cds-C4N14_07940,116,174,121,83,170,118,165,91,84,416,271,331,263,279,182,206,202,220
cds-C4N14_07945,923,1388,1118,563,1304,555,1103,610,654,1536,1185,1535,1136,1499,902,812,920,924
cds-C4N14_07955,37,41,53,49,59,35,73,36,41,93,80,78,30,48,26,54,70,66
cds-C4N14_07960,167,463,304,116,423,230,242,220,216,304,221,394,298,315,164,271,333,361
cds-C4N14_07965,1305,3016,2473,1547,3109,1505,2899,1487,1751,991,932,1221,1665,2159,1171,1277,1178,1297
cds-C4N14_07970,132,171,113,77,230,103,123,97,96,254,224,242,154,235,169,145,132,111
cds-C4N14_07975,75,112,92,70,125,114,135,76,116,352,247,336,211,212,157,97,174,113
cds-C4N14_07980,27,16,24,9,26,13,17,6,8,168,125,152,104,97,49,56,79,28
cds-C4N14_07985,181,164,184,266,212,233,371,193,312,467,325,491,330,325,191,251,201,229
cds-C4N14_07990,180,175,248,1083,720,1005,1540,988,1206,296,270,304,286,229,157,449,323,537
cds-C4N14_07995,46,62,53,53,72,78,100,45,65,171,145,200,121,110,83,114,95,86
cds-C4N14_08000,233,248,248,462,403,415,575,365,458,256,249,352,256,303,174,259,252,272
cds-C4N14_08005,19,34,11,10,32,15,20,19,16,108,75,128,58,70,59,40,43,54
cds-C4N14_08010,19,37,19,14,38,37,47,23,27,66,35,68,86,71,64,35,47,37
cds-C4N14_08015,377,406,393,472,570,365,700,391,550,745,625,774,562,601,388,435,553,469
cds-C4N14_08020,141,170,137,81,224,119,165,93,93,516,348,501,385,394,268,233,295,215
cds-C4N14_08025,231,375,236,172,345,214,282,191,206,678,637,895,681,964,628,512,557,428
cds-C4N14_08030,66,120,80,65,118,68,123,76,88,539,478,705,326,374,252,197,227,197
cds-C4N14_08035,30,75,66,47,86,56,49,47,44,280,275,350,240,296,191,182,163,171
cds-C4N14_08040,302,271,354,468,438,410,647,321,458,1038,951,1318,751,961,582,612,558,640
cds-C4N14_08045,169,248,191,140,256,154,252,143,161,541,454,616,518,612,377,376,441,368
cds-C4N14_08050,166,266,232,166,304,176,243,137,195,383,314,468,286,488,273,211,226,235
cds-C4N14_08055,119,107,77,71,121,61,114,66,79,230,166,230,108,147,75,83,99,101
cds-C4N14_08060,118,198,134,123,181,92,195,89,95,422,300,371,245,376,187,178,184,163
cds-C4N14_08065,70,108,77,36,94,49,83,42,43,121,99,191,97,111,82,100,123,97
cds-C4N14_08070,234,293,288,156,346,213,303,159,239,245,200,239,415,525,348,280,234,325
cds-C4N14_08075,414,589,545,475,835,477,773,435,754,1787,1171,1511,2010,2212,1345,1029,989,1224
cds-C4N14_08080,60,68,70,62,84,39,115,52,71,395,257,380,356,379,266,196,179,131
cds-C4N14_08085,474,400,404,386,445,352,640,322,444,428,390,537,243,333,190,246,280,246
cds-C4N14_08090,19,25,20,16,24,22,27,16,18,186,208,263,128,146,103,71,80,79
cds-C4N14_08095,26,19,19,14,23,20,27,22,32,183,144,204,86,113,110,53,49,78
cds-C4N14_08100,257,244,190,157,303,161,245,147,224,785,626,856,597,566,361,361,402,370
cds-C4N14_08105,177,237,205,158,223,175,278,161,240,292,228,343,145,165,143,178,222,239
cds-C4N14_08110,2741,4680,3639,1731,4383,1876,3426,2066,2176,4897,4637,5715,4793,7276,4842,2475,2943,2991
cds-C4N14_08115,2253,2683,2235,1430,2985,1528,2713,1418,1668,5626,5551,6845,3751,4390,2990,1684,1801,1740
cds-C4N14_08120,105,111,102,127,128,124,189,92,142,674,456,596,411,396,234,273,244,288
cds-C4N14_08125,37949,58624,51681,22805,70561,45691,42901,35179,51206,47165,42851,66638,132603,130131,71191,81444,103485,117159
cds-C4N14_08130,1067,1141,921,552,1202,608,1218,541,673,529,697,917,1123,1948,1067,1119,1012,966
cds-C4N14_08135,101,215,155,108,226,91,172,89,158,144,132,205,163,306,163,135,122,189
cds-C4N14_08140,145,249,157,137,243,169,229,116,165,230,279,411,248,358,208,193,238,208
cds-C4N14_08145,84,124,92,54,131,82,109,60,104,43,63,76,83,133,75,86,77,73
cds-C4N14_08150,88,108,98,70,115,85,88,58,84,386,244,282,171,214,161,134,152,159
cds-C4N14_08155,23,20,33,21,23,27,32,24,20,132,114,125,65,92,51,46,67,68
cds-C4N14_08160,216,185,221,627,464,429,872,392,541,567,523,591,264,298,167,305,309,362
cds-C4N14_08165,46,83,69,67,106,94,104,45,98,306,219,303,179,163,104,95,117,90
cds-C4N14_08170,115,202,179,101,217,127,169,124,198,748,549,647,411,486,241,223,290,272
cds-C4N14_08175,8,15,6,6,10,5,10,8,1,140,91,133,42,51,36,24,36,24
cds-C4N14_08180,35,63,40,37,34,24,47,40,30,212,147,213,75,108,81,86,102,88
cds-C4N14_08185,162,154,159,167,204,160,250,158,165,330,272,373,209,201,114,237,249,222
cds-C4N14_08190,149,131,126,119,137,110,192,138,112,894,670,879,502,522,304,327,344,296
cds-C4N14_08195,118,184,173,108,241,130,135,107,158,334,309,408,328,404,231,258,263,244
cds-C4N14_08200,513,714,509,368,730,526,620,363,672,3339,2621,3926,4462,4055,2625,1930,2014,1708
cds-C4N14_08205,692,834,532,299,907,400,612,427,485,4181,3605,4570,6513,7228,4768,1634,1855,1605
cds-C4N14_08210,490,632,642,948,976,889,1304,651,1133,250,397,462,263,247,198,364,321,473
cds-C4N14_08215,75,102,69,61,75,77,111,54,58,119,144,159,225,180,140,82,81,95
cds-C4N14_08220,272,364,252,236,409,210,351,213,230,326,293,393,465,686,359,267,185,227
cds-C4N14_08225,207,341,222,175,335,146,258,187,212,626,551,615,427,606,334,337,313,374
cds-C4N14_08230,299,459,440,614,722,535,947,559,602,488,594,709,413,905,559,515,479,654
cds-C4N14_08240,225,542,499,339,452,331,508,357,350,856,923,975,920,1906,1073,674,770,683
cds-C4N14_08245,130,213,198,109,189,76,159,89,91,197,218,258,167,262,245,218,191,230
cds-C4N14_08250,1092,1361,1080,658,1895,836,1232,716,861,995,705,952,2366,2919,1594,1223,1259,1364
cds-C4N14_08255,716,990,753,532,1140,575,959,543,650,1196,859,1168,1511,2088,1104,1121,961,1120
cds-C4N14_08260,2175,1686,1965,4337,3135,3664,5344,3118,4044,2958,2556,3118,1455,2067,1387,2016,1872,2166
cds-C4N14_08265,75,95,116,67,99,70,141,90,129,1284,980,1182,461,587,320,287,376,346
cds-C4N14_08270,98,133,121,90,155,94,131,75,85,222,143,227,82,121,71,114,118,129
cds-C4N14_08275,61,86,69,43,129,54,89,69,66,390,264,397,806,685,397,177,152,159
cds-C4N14_08280,850,1657,1134,813,1930,1149,1688,995,1183,626,504,783,887,1319,717,570,597,783
cds-C4N14_08285,425,513,370,277,522,314,450,263,360,4043,2989,3723,2142,2581,1490,1038,1055,910
cds-C4N14_08290,37,47,41,49,52,37,61,40,47,2006,1392,1724,917,1050,542,356,414,309
cds-C4N14_08295,413,380,373,620,680,494,998,528,576,4077,3066,3697,2151,2133,1349,1050,1070,903
cds-C4N14_08300,125,186,130,94,152,120,152,73,121,155,186,235,94,95,58,174,208,139
cds-C4N14_08305,110,216,154,76,208,119,180,124,131,308,252,300,221,259,169,181,148,154
cds-C4N14_08310,35,31,46,28,63,27,43,38,37,107,90,85,64,108,39,62,55,55
